Response_Time (ms),Page_Load_Time (ms),Requests_per_sec,CPU_Usage (%),Memory_Usage (%),Disk_IO_read (MB/sec),Disk_IO_write (MB/sec),Concurrent_Users,Performance_Bottleneck,Bottleneck_Reason
240.1943017,468.0806167,250.9053113,52.97448759,41.24951616,341.3291775,344.0330207,1510,Yes,Browser issue
276.9322461,468.9564908,247.047006,50.91939731,45.08413449,301.5763668,351.3688474,1139,Yes,Browser issue
267.51623,432.3282031,247.602853,58.06201718,37.06497549,267.5287976,284.931798,1119,Yes,Browser issue
268.3110769,454.5868107,274.0263707,57.92537708,46.63922621,251.3473467,336.4880955,1433,Yes,Browser issue
252.3617782,462.4180576,253.2219988,58.08461765,44.33512272,242.3677562,340.4116314,1199,Yes,Browser issue
271.1097177,425.8104043,269.6001009,58.89330702,47.79769674,300.5791994,267.1997671,1255,Yes,Browser issue
243.8886035,458.2952891,260.019701,57.21743396,39.12168994,312.0978196,281.4902499,1560,Yes,Browser issue
248.0492177,429.7633382,246.4071362,53.23749866,32.77978841,345.4945287,273.2884455,1545,Yes,Browser issue
250.7965266,446.5951416,244.1331714,54.16042061,40.30363795,257.3013662,324.0779242,1254,Yes,Browser issue
265.3352151,435.7299941,243.9225426,51.65307472,30.25628625,300.1423426,339.088472,1232,Yes,Browser issue
277.0946094,434.7016961,271.8151228,54.20457905,42.2535078,332.8473583,241.1126772,1515,Yes,Browser issue
249.6955929,481.7285589,247.7940493,53.03240718,44.98657795,336.8802092,243.8253771,1550,Yes,Browser issue
279.8675527,485.2160186,244.1431642,54.74268788,34.14035772,273.0625569,240.4835164,1413,Yes,Browser issue
249.5328899,472.8001326,246.560005,55.83023317,44.95277472,305.3985155,250.7799006,1085,Yes,Browser issue
273.5299901,441.5085485,244.2024457,50.17776185,43.89861046,345.4790903,319.1380134,1382,Yes,Browser issue
273.9521322,461.4640243,278.4148631,51.45477194,47.35016818,331.3583285,274.6792627,1098,Yes,Browser issue
248.6984482,437.0904802,262.4552935,59.2601365,38.36843996,329.0028796,271.7834332,1421,Yes,Browser issue
261.0694111,465.2292631,255.9536137,51.14400613,32.52620885,344.9719985,263.7829408,1584,Yes,Browser issue
253.8455456,477.1239771,258.0726326,57.83066455,38.1873369,340.598558,350.4117829,1386,Yes,Browser issue
274.3193099,487.1980877,266.7991279,51.66422596,41.89943149,320.3313815,309.2198619,1539,Yes,Browser issue
270.3772682,427.7908803,251.3592057,54.95740932,44.39321783,356.2811249,338.4776297,1530,Yes,Browser issue
247.9067303,431.6561006,266.0186961,53.16921048,47.48850323,253.45286,246.6299175,1551,Yes,Browser issue
241.4664502,469.5619154,242.0274414,50.75050617,30.17518273,288.2522951,319.5055974,1173,Yes,Browser issue
266.7382793,437.4810519,249.889929,53.6979577,46.9523463,345.5483063,274.4649446,1580,Yes,Browser issue
278.8039109,457.6942966,275.2117201,59.14444007,43.3790948,297.010787,339.106963,1255,Yes,Browser issue
276.3119171,453.4305737,266.288938,54.57401433,34.20356519,294.8866929,320.9911727,1408,Yes,Browser issue
265.5326807,425.4251356,241.5691103,50.62424713,30.71715632,288.5846516,332.5923276,1318,Yes,Browser issue
264.1802195,425.8672125,246.0405477,53.20465877,34.8143643,299.3478666,359.2855708,1411,Yes,Browser issue
269.4938197,433.2111058,267.4525178,54.22293916,47.77891322,303.0264084,342.6640283,1524,Yes,Browser issue
267.3232261,474.2350335,274.9789792,50.03249332,37.53485198,284.4915318,292.8980282,1090,Yes,Browser issue
267.7643134,478.8050946,244.1112163,59.41850832,35.51234359,348.0726691,342.3856394,1370,Yes,Browser issue
275.3709693,471.6435123,241.2781754,55.43611352,30.46015971,305.7524922,272.3899337,1421,Yes,Browser issue
267.6514779,440.1658821,267.8525683,54.0484286,45.45693189,322.6872681,316.2209242,1461,Yes,Browser issue
265.5141025,427.9152795,276.1826845,54.03162888,43.59144303,347.336405,265.0757507,1452,Yes,Browser issue
253.0649343,467.2469115,279.7564857,51.34819651,45.1439546,293.0335989,286.7466981,1346,Yes,Browser issue
277.4244271,425.6012049,262.8366827,57.4797658,31.45002309,320.4621747,285.5284232,1437,Yes,Browser issue
277.216035,469.3126402,270.3639428,59.25515172,47.94637366,314.4297891,332.8944185,1184,Yes,Browser issue
279.9416645,454.5698875,249.2074628,55.26538819,43.49740975,307.566164,356.2208392,1408,Yes,Browser issue
241.2001959,435.5386956,252.227864,58.82709937,35.95540497,288.0432641,273.9384187,1161,Yes,Browser issue
243.1034235,455.5649096,261.4020535,59.58352181,31.79995386,279.8286912,319.5819029,1253,Yes,Browser issue
279.6509508,431.9986514,257.0532692,54.42511817,31.01793623,296.9311785,323.6076682,1529,Yes,Browser issue
262.7772398,424.8220182,260.4471662,54.8628766,47.48052438,329.1216622,300.5914479,1175,Yes,Browser issue
267.4244415,430.9485861,272.7619346,53.73969002,47.82155155,353.7607836,304.7931704,1253,Yes,Browser issue
271.2739913,437.8703942,250.3954688,53.2409118,47.82450116,268.1852844,244.1704025,1192,Yes,Browser issue
279.0760723,450.9497737,263.667142,57.2597936,40.06348492,309.2280662,259.5154576,1376,Yes,Browser issue
251.0700627,470.1625269,268.6117207,59.80462306,37.18098791,253.1646923,293.570525,1475,Yes,Browser issue
241.917363,468.4545644,272.8331884,58.89179165,47.46988242,346.3914151,262.4327209,1338,Yes,Browser issue
260.4485429,486.8257145,240.1206898,52.66451236,40.09663379,345.4745435,262.4113438,1341,Yes,Browser issue
244.889708,469.6388183,242.2485265,56.59408784,32.45624456,314.5150607,349.9699419,1379,Yes,Browser issue
277.0438204,464.2846144,242.1390124,57.90769193,49.47526595,240.7863692,243.6620093,1117,Yes,Browser issue
250.1908682,475.5068172,247.3602081,50.45081322,41.11976759,308.5758617,333.1255539,1282,Yes,Browser issue
242.724888,454.4975456,260.2116568,53.02627365,42.85723938,268.1907936,313.8629568,1340,Yes,Browser issue
268.4149661,448.1856662,246.5912538,50.29997304,37.14250915,283.6353476,291.9625335,1322,Yes,Browser issue
268.247939,439.8044693,249.9624153,57.04807469,45.85820783,278.408717,357.5564668,1532,Yes,Browser issue
250.3361746,460.0212166,259.8457868,50.24970038,44.45976015,346.3338822,346.0263836,1146,Yes,Browser issue
247.9045389,430.2738797,248.6812732,53.90254692,44.78290099,277.175528,280.4151355,1552,Yes,Browser issue
275.8792572,473.7019284,265.5191275,51.94626834,44.12556768,267.2154965,355.9443022,1212,Yes,Browser issue
259.1493543,428.1510323,265.2660933,58.36926089,43.87907892,343.5588869,291.3358522,1392,Yes,Browser issue
247.2467669,437.9613857,257.4086268,59.77369024,40.74416067,336.7767752,304.783534,1475,Yes,Browser issue
261.5504256,459.9858237,256.6379495,51.43878711,45.69374735,310.7695145,282.262545,1402,Yes,Browser issue
276.3964949,471.5583367,264.3837275,55.6183627,41.13852185,345.6270478,279.7614472,1186,Yes,Browser issue
241.4864543,427.4082801,264.1282948,59.97614825,35.5867078,302.2146134,298.3125239,1282,Yes,Browser issue
245.7833951,477.6205482,265.9030075,58.68964134,49.26841313,286.5176708,314.9585002,1176,Yes,Browser issue
268.5327182,488.6895625,270.7798404,52.60439887,48.64277692,326.7038592,310.1910154,1374,Yes,Browser issue
244.5398101,432.3571483,243.1899843,50.88064809,31.55044217,244.9301662,310.1905046,1460,Yes,Browser issue
270.0263593,463.1829557,253.7552173,56.34331145,31.8157793,328.3380644,288.2232444,1539,Yes,Browser issue
277.114111,437.3772757,265.2436094,56.46514125,34.3440405,359.2589377,260.3507178,1436,Yes,Browser issue
266.0890197,453.1885282,266.5623982,50.05810601,41.19481427,345.5567849,289.430042,1385,Yes,Browser issue
243.1717272,476.3732541,259.812474,51.30045078,42.24838745,252.9774054,282.386457,1174,Yes,Browser issue
246.5131438,478.5193249,257.2172789,53.73402589,44.49429003,338.404943,314.9620126,1400,Yes,Browser issue
241.6897941,421.3310877,260.1880745,52.29585016,49.455213,275.6551091,329.9182588,1406,Yes,Browser issue
256.7942346,435.4387327,275.6072448,57.66538411,43.70765045,338.8298438,255.8852284,1570,Yes,Browser issue
254.7043977,434.0237752,258.9802488,56.85728871,36.11108951,248.8150711,254.9540615,1149,Yes,Browser issue
269.1000848,442.6361546,240.3828114,56.88013189,45.42904945,288.4580543,352.4288977,1539,Yes,Browser issue
277.388793,488.1760256,262.776628,55.07379584,41.16152899,257.5836601,245.3465249,1082,Yes,Browser issue
257.4507106,454.5350205,250.8670221,57.48655175,44.77329641,245.4877069,246.410801,1097,Yes,Browser issue
243.0668713,465.3709093,243.9018694,50.53099384,32.12825255,359.6898025,292.6626574,1621,Yes,Browser issue
253.4006907,489.5998848,271.573267,56.62269778,34.92017723,299.643556,269.2196515,1219,Yes,Browser issue
242.1122597,449.4198977,263.9241265,52.55644242,47.59143169,270.0642632,336.6259437,1461,Yes,Browser issue
241.0308703,448.4030508,269.3220622,54.71847556,38.24378294,348.9827487,260.3267539,1126,Yes,Browser issue
260.9001209,483.7939587,279.6235749,53.81276247,32.42065311,327.0283803,342.9345311,1450,Yes,Browser issue
270.64378,469.4694243,248.8078192,53.48103308,38.9728002,245.9768543,252.4404141,1261,Yes,Browser issue
275.0775582,480.5677037,269.4201642,51.93757217,49.39614549,264.1205861,276.9373451,1481,Yes,Browser issue
274.6290677,453.0424258,262.2536158,58.69079155,30.369169,249.890184,242.4205593,1183,Yes,Browser issue
256.6496812,453.2349731,255.2238693,53.67863363,36.90991155,245.3507948,340.3993104,1562,Yes,Browser issue
268.5631245,463.5049864,248.0875856,55.06084523,35.10090792,256.6807254,351.3011178,1087,Yes,Browser issue
272.3437006,446.1948013,278.8380259,57.17732148,41.18176272,276.3800918,310.3289655,1360,Yes,Browser issue
266.2906844,465.3997888,263.5536007,54.90835273,42.28810829,355.032067,275.0545134,1264,Yes,Browser issue
268.3832361,465.3836561,249.2025249,53.1990677,43.28588849,273.9319597,346.2934665,1087,Yes,Browser issue
260.1068985,463.5444997,276.4662827,55.86536921,40.54903296,346.564282,260.4677185,1131,Yes,Browser issue
277.5607171,478.6024764,264.3154542,53.96926905,42.60450583,297.9338479,303.4149761,1542,Yes,Browser issue
270.7337966,473.2604659,278.3960766,58.90667682,38.7487168,325.4858066,319.2651,1118,Yes,Browser issue
269.9974838,424.9470721,251.5542535,55.8790619,42.29533064,292.0935083,240.0636111,1514,Yes,Browser issue
252.4834934,448.0968636,274.5660555,50.82082254,34.26483219,269.4827115,261.7739106,1552,Yes,Browser issue
244.6132582,458.4445338,253.8472722,51.60511086,34.88947426,351.8300502,282.8437035,1459,Yes,Browser issue
245.3401276,453.4586196,270.7818034,53.00112186,34.37078566,244.8716317,329.3527886,1529,Yes,Browser issue
266.2065179,484.0223962,259.0212727,59.19479164,43.26495483,340.9255662,352.0038183,1206,Yes,Browser issue
276.831658,486.0498415,241.2576191,58.01377336,47.45248501,261.3662178,319.553584,1464,Yes,Browser issue
248.9630789,441.8197724,277.7439229,54.22434161,33.82142845,356.5475642,342.7881589,1351,Yes,Browser issue
252.6533932,437.4080779,241.6799785,51.48481842,42.21466976,334.8948835,355.5897729,1332,Yes,Browser issue
251.2176361,458.9960697,274.6550892,54.50728482,46.32598976,294.5888133,249.8679787,1106,Yes,Browser issue
266.6017899,481.9756954,247.983573,55.18297195,34.76634327,248.6469458,298.488723,1535,Yes,Browser issue
269.9905203,442.0028463,255.8110166,59.59978576,38.50979969,339.269412,271.7644247,1137,Yes,Browser issue
276.1630276,459.1014977,250.4957897,55.57507169,41.01410901,272.3844744,275.3410843,1215,Yes,Browser issue
241.8741509,489.9796345,246.6256904,53.71394831,41.53273884,347.2508985,242.8036044,1168,Yes,Browser issue
277.5088862,460.8217769,258.0773268,54.0132707,45.87868175,259.8220669,255.2322812,1159,Yes,Browser issue
256.0902239,442.7525535,276.9134715,50.58422586,35.06989544,311.1530827,351.217034,1520,Yes,Browser issue
251.4407993,437.5209831,262.751996,50.91352683,49.39538818,358.8580159,270.6943187,1086,Yes,Browser issue
244.7832572,432.4341403,273.7708776,57.68146096,36.9683923,304.6020309,259.8194034,1439,Yes,Browser issue
240.1389634,428.3279208,247.4373799,56.2182103,44.3287863,296.1587028,267.9550707,1431,Yes,Browser issue
271.1124848,464.2735016,248.4109838,53.5256786,47.47611093,326.7023548,245.7914822,1105,Yes,Browser issue
261.2477136,424.656732,246.0464464,50.63997692,41.16243866,303.9239443,281.6061721,1370,Yes,Browser issue
276.7525258,420.0952184,277.2746078,50.37345176,45.98492031,321.0586249,299.8048569,1590,Yes,Browser issue
272.5763361,473.1309987,277.045503,53.01599558,30.27202646,349.5775377,290.6295434,1167,Yes,Browser issue
243.3641117,465.9631421,240.4852289,54.15648098,37.5542941,249.8476473,257.8381385,1204,Yes,Browser issue
273.2539407,439.0711105,263.5824515,56.60430711,41.96260016,297.180295,332.2582992,1562,Yes,Browser issue
260.0918293,434.6908384,269.9828902,51.3526199,34.88017178,243.666854,353.7834363,1514,Yes,Browser issue
243.0023063,430.4406628,263.5988075,58.2879152,30.61631035,254.9814707,281.4667171,1322,Yes,Browser issue
276.61928,471.7459064,275.983162,59.99902498,42.63672373,350.0075575,291.5152324,1260,Yes,Browser issue
257.9885714,440.780007,268.4007814,57.30556545,30.46403087,251.5663833,319.9407776,1109,Yes,Browser issue
268.5247428,436.6339393,250.0892014,56.96282553,34.57564858,248.441173,283.8233235,1360,Yes,Browser issue
245.0564526,420.4892007,251.2438097,59.11942071,34.22491585,347.1251682,249.079085,1327,Yes,Browser issue
259.059875,451.7588034,272.9426624,53.36904374,38.35572653,261.934853,351.8515544,1363,Yes,Browser issue
263.1420656,455.9622743,263.479511,58.93768575,41.67364042,261.0445917,335.8292136,1191,Yes,Browser issue
242.6623402,445.4855398,249.9974831,54.88386474,33.52252632,263.9419245,300.4274649,1203,Yes,Browser issue
265.0347116,485.2489653,265.8576283,55.96454758,38.68616199,357.2382705,342.4163924,1378,Yes,Browser issue
278.9507325,432.6416905,255.7893414,55.33135016,42.29703236,259.9493578,327.3157563,1459,Yes,Browser issue
247.281507,483.0228032,274.8580443,52.38722864,41.32692403,242.2170796,245.8515982,1539,Yes,Browser issue
274.9953175,488.0515177,263.9235472,58.83996106,47.03654975,334.9893867,348.7060387,1507,Yes,Browser issue
258.8186345,481.0656577,275.9085877,56.87499896,44.63013655,320.5245537,280.3025341,1131,Yes,Browser issue
266.4810309,474.0725386,279.1595881,58.30662671,34.69993664,308.0886427,246.1784853,1381,Yes,Browser issue
271.7900919,452.1278837,269.8343372,55.78927326,42.77805372,325.6046228,330.1175234,1405,Yes,Browser issue
249.0870328,475.2333131,258.0788427,56.85727109,44.14319625,314.9217912,304.797035,1516,Yes,Browser issue
277.4845266,464.3773595,270.1322768,55.12678828,32.52374365,263.4823583,328.4181268,1603,Yes,Browser issue
275.8156012,479.0938445,263.5236976,55.28356629,36.56479469,288.6900293,245.3558928,1529,Yes,Browser issue
277.3152482,437.4653523,253.8709002,54.17982633,44.2863307,278.341257,286.3699345,1202,Yes,Browser issue
278.1089129,437.543467,257.1114327,56.49964606,48.80083277,327.1581658,258.017831,1352,Yes,Browser issue
245.7112358,463.6437555,278.3635737,51.0575041,39.81276973,302.3478064,251.5662764,1506,Yes,Browser issue
243.7492342,438.8951775,272.3970627,56.64605033,41.16290956,282.9511079,323.7902902,1603,Yes,Browser issue
258.9235406,481.1724596,270.8778105,54.39847327,45.47077189,328.6488888,333.4723742,1137,Yes,Browser issue
251.731625,443.4935383,274.9221453,57.90079494,45.02240375,279.5889937,354.3876092,1557,Yes,Browser issue
260.178756,427.8918214,251.033583,52.46003118,44.8261151,277.6883147,258.2345917,1451,Yes,Browser issue
273.0502098,486.1598672,259.2439793,51.56597485,34.27788637,326.8410702,272.5886954,1605,Yes,Browser issue
245.4887204,453.760181,247.1487105,52.49199372,39.77256167,324.7735534,343.7613203,1199,Yes,Browser issue
259.3387376,470.014895,266.7932182,54.02385005,39.3897956,356.4192742,246.1113924,1440,Yes,Browser issue
252.36272,436.4723963,267.3923748,56.61232741,47.21121393,306.8125134,294.1004467,1232,Yes,Browser issue
258.2451783,475.5246729,265.235735,54.15386212,38.89839295,344.9931227,336.1578738,1244,Yes,Browser issue
276.6827425,481.8443632,246.7831938,55.05255677,30.60555225,282.4601983,346.1091217,1236,Yes,Browser issue
271.6442577,440.862875,268.8999442,52.57094154,42.10749359,276.891102,316.262875,1365,Yes,Browser issue
255.7180817,442.5440151,252.4300034,57.92466491,37.91490787,260.3888421,295.3513196,1161,Yes,Browser issue
272.6900694,434.121802,267.0579903,59.42899926,37.17473779,354.7575391,274.6934969,1554,Yes,Browser issue
267.425298,428.9939417,260.8786234,53.50653034,48.69280357,272.3307873,273.5436556,1246,Yes,Browser issue
245.2237815,443.1954503,263.7258474,50.06888092,43.19777155,264.2218055,340.8212225,1176,Yes,Browser issue
242.9155241,440.6009466,242.0278894,59.09462753,45.16974554,262.6112579,346.7203916,1264,Yes,Browser issue
263.8678095,481.0654458,260.8935257,53.99402584,47.31682021,348.9951212,279.1188709,1410,Yes,Browser issue
272.7351052,432.445964,266.377555,51.28220574,37.16487389,288.6907881,243.5346551,1275,Yes,Browser issue
277.1030302,460.4854583,254.9319183,57.02892207,44.95758407,286.585337,305.1660109,1091,Yes,Browser issue
257.4177796,441.4683303,253.3791929,53.22203752,32.71480088,325.45852,253.9774701,1479,Yes,Browser issue
261.502738,434.2967941,270.1711933,51.5748238,48.89466786,245.6071758,352.5348991,1166,Yes,Browser issue
269.3245539,452.3697452,264.0176843,51.44838091,48.48119117,341.8122373,299.431822,1186,Yes,Browser issue
258.5932532,467.0807488,247.3131032,51.77519976,43.03279042,297.5977122,359.9796963,1619,Yes,Browser issue
268.1568991,452.1974723,261.8157405,55.51781202,45.97490807,310.7199662,310.901478,1237,Yes,Browser issue
248.0560613,437.4504202,261.2754539,57.30508375,31.35801583,326.1601052,352.1097028,1274,Yes,Browser issue
247.5383382,483.5243575,256.2479754,51.4308967,44.71712036,281.645121,351.0534592,1369,Yes,Browser issue
250.3729153,464.3880405,267.5520353,50.5354026,40.07035209,300.6162144,253.4598101,1337,Yes,Browser issue
260.3966097,470.0722281,257.6678756,53.312169,39.73069644,244.4505133,303.2946763,1104,Yes,Browser issue
274.9302451,450.8801995,246.2533193,53.58843279,45.3120784,269.3018057,246.2223101,1354,Yes,Browser issue
269.8048567,454.0184083,271.0990526,52.72691121,47.18190955,351.256655,299.3121446,1208,Yes,Browser issue
269.8591757,423.7552751,279.7707403,53.3251668,39.16648296,307.5535341,329.1985164,1090,Yes,Browser issue
260.0558512,461.1060418,276.0782031,51.68995828,44.02298602,323.2733426,280.9830009,1111,Yes,Browser issue
265.6509895,438.0165043,267.0393431,55.04134982,48.55454965,240.0891191,269.1040096,1098,Yes,Browser issue
269.2932739,489.8188897,279.244118,55.88260799,48.94220987,272.5217426,308.8437075,1399,Yes,Browser issue
253.0779337,486.726621,276.8264756,53.1690576,37.22106229,252.8671715,313.1919428,1206,Yes,Browser issue
276.8577682,473.5888771,248.8745539,56.63274791,44.56862403,291.6713511,289.4211121,1107,Yes,Browser issue
279.3749452,438.8576723,264.7557021,53.79811789,46.8137985,289.704972,300.4668993,1390,Yes,Browser issue
259.7465041,448.897586,258.928781,54.58799476,45.23325782,276.2566883,353.6980403,1557,Yes,Browser issue
278.8188584,474.9251709,279.5081686,50.36073008,36.52606177,264.5009608,347.0709923,1234,Yes,Browser issue
273.4163996,484.2921978,250.3959274,57.45127705,39.79538049,269.6353263,346.0902823,1211,Yes,Browser issue
249.545945,427.5687061,263.8472696,51.61183736,44.11962016,349.110378,271.8936209,1281,Yes,Browser issue
260.3597826,448.1061907,243.9678839,55.10883816,44.154749,282.0067317,351.5063006,1351,Yes,Browser issue
276.4853813,478.888976,273.9049173,57.14639979,38.97048354,348.4525867,278.9683419,1090,Yes,Browser issue
279.0578394,437.6641289,247.5297525,56.46659387,43.8425061,339.2705318,350.0591413,1408,Yes,Browser issue
242.1651946,429.245719,249.8729085,59.14235486,46.10685315,295.3111928,344.2870992,1093,Yes,Browser issue
269.500658,428.5032622,264.2688418,54.32980954,44.58592239,321.5630863,347.9321746,1443,Yes,Browser issue
245.5437231,431.7946364,243.3969955,50.47355614,31.53740625,342.075893,271.0497926,1329,Yes,Browser issue
241.8653396,429.2523831,240.5944721,57.54204048,30.29665241,303.1645688,336.4662172,1589,Yes,Browser issue
257.350328,464.5467949,255.7759527,58.23345718,47.09545609,257.3649132,273.574141,1573,Yes,Browser issue
267.4212708,488.7933083,252.5749313,58.83401883,48.15555153,263.1873584,310.2049364,1174,Yes,Browser issue
272.4033042,458.4699949,251.2211382,52.69398587,37.62037105,272.5112665,277.6872262,1252,Yes,Browser issue
276.468672,434.1031957,256.0251164,57.84214496,32.79323433,322.1320726,246.699797,1576,Yes,Browser issue
267.1118218,449.9811544,255.2457632,52.88837914,44.4069798,276.3017533,341.0380457,1466,Yes,Browser issue
263.1143442,447.052032,275.9727052,59.48684258,32.38567249,243.7174455,253.8341427,1620,Yes,Browser issue
268.5345199,476.8422348,256.7291882,56.72548415,47.61630029,349.2527229,338.0057447,1291,Yes,Browser issue
256.5120574,449.723047,251.3239434,58.8930314,47.8338101,300.741108,295.4143436,1329,Yes,Browser issue
268.4287052,464.1189407,246.3027043,51.83973162,43.15152301,295.0288989,328.8822513,1187,Yes,Browser issue
241.886764,482.7438174,262.2138881,50.14946974,45.1810763,320.6052689,310.4661051,1196,Yes,Browser issue
256.9210144,480.6946515,257.043397,59.30755767,36.35587373,247.2487266,288.2051853,1289,Yes,Browser issue
264.8468039,437.8177837,250.1549827,55.5588126,43.97187359,348.1468218,312.3339004,1616,Yes,Browser issue
275.0492016,474.9236813,277.8836861,55.59163443,31.11314511,259.2420706,269.6846551,1515,Yes,Browser issue
262.5505445,472.4852637,250.6165408,56.71902845,31.48199755,243.4524216,255.7285022,1246,Yes,Browser issue
277.6083948,477.0428103,247.8571403,56.90438323,49.22365223,272.9062558,311.2835074,1562,Yes,Browser issue
245.8424419,433.4970771,258.2107502,57.39753964,46.62335277,274.3371707,335.6210229,1383,Yes,Browser issue
267.5868366,425.7899618,270.2862299,50.13083071,47.94394213,242.8015316,283.7998144,1301,Yes,Browser issue
253.2507146,457.1687073,249.3648865,53.91262216,44.03721567,243.5622448,289.8210258,1457,Yes,Browser issue
251.0894987,427.7758159,266.4534553,51.77503277,47.94792689,336.9917254,331.9916128,1607,Yes,Browser issue
248.7273837,456.0265386,268.2175889,58.89567224,31.9869937,253.6360763,349.9811864,1506,Yes,Browser issue
277.3878602,478.0568248,248.0646386,58.44519315,33.9417925,250.3497585,262.2732276,1589,Yes,Browser issue
246.6444253,457.3027573,265.5723376,54.09374514,34.10045556,342.1906239,336.7286746,1508,Yes,Browser issue
246.8747334,450.3458691,255.6853885,55.41851833,42.06368976,288.7101053,303.4901547,1621,Yes,Browser issue
273.732657,487.388957,263.5191068,50.46969989,41.09884405,240.5712234,327.862393,1455,Yes,Browser issue
257.6461797,457.5829149,243.1743095,57.61554937,46.98261893,243.7416317,312.3142609,1137,Yes,Browser issue
264.0032567,443.5877119,246.6350566,55.85582742,42.85914274,263.1910884,255.3261079,1245,Yes,Browser issue
265.7200727,423.6432873,252.6094694,58.58959949,47.86186685,258.8230231,306.1476357,1620,Yes,Browser issue
265.3154915,481.9319211,255.2703535,59.5048259,46.02878885,313.7883344,242.4858674,1380,Yes,Browser issue
255.673739,448.1750863,274.2540531,51.91928297,48.57430257,324.5189882,258.7829179,1532,Yes,Browser issue
270.8679324,438.7791629,277.5573584,52.93050802,44.87284561,285.4567049,250.9604956,1199,Yes,Browser issue
251.5080125,436.7757654,246.0745409,53.40328963,39.49852126,275.6630171,258.8596893,1270,Yes,Browser issue
270.0336122,438.4616937,257.1818854,59.2978224,33.06002903,353.4622191,250.1125704,1342,Yes,Browser issue
278.5561147,471.0025388,247.1099975,57.15772523,46.86085794,324.5053685,248.0584842,1105,Yes,Browser issue
266.5780984,451.210982,268.4167577,56.15918003,39.1733587,319.5539105,342.6539729,1410,Yes,Browser issue
262.7896942,433.7872799,269.3138123,53.80458831,42.48883685,311.1608729,339.3805848,1194,Yes,Browser issue
276.2106753,427.20454,274.7350374,56.00048875,44.80629949,305.3749356,348.7241029,1288,Yes,Browser issue
276.8664332,446.1646707,255.7318049,53.65653304,36.57588497,242.816563,250.0610806,1439,Yes,Browser issue
249.9459675,427.2814668,272.3186154,51.25224799,37.82915428,314.5873392,342.8976318,1268,Yes,Browser issue
276.8108251,422.8678898,260.7162855,57.78859245,33.160074,242.3005227,284.7664136,1521,Yes,Browser issue
265.5580072,453.6307816,252.7610519,58.55210883,32.86312246,264.8132895,264.5922547,1375,Yes,Browser issue
254.6730932,449.3867019,251.0999476,53.46906169,46.85869899,268.9854741,257.5654686,1388,Yes,Browser issue
259.5202162,478.350565,256.0113359,57.35725238,42.85763565,335.3262816,283.1760396,1582,Yes,Browser issue
268.1131064,439.7966389,248.2413981,59.1720616,47.06633362,334.3337324,333.13231,1272,Yes,Browser issue
259.8972389,456.1735576,247.7925315,59.98722518,35.51288943,357.5337776,240.9267891,1312,Yes,Browser issue
266.9140902,441.4832268,261.0022686,55.74483503,38.12023738,356.0066679,330.4919786,1141,Yes,Browser issue
277.0553214,443.3856419,269.596956,53.71070184,41.65024763,293.2754794,322.420291,1216,Yes,Browser issue
247.9468542,446.3095542,263.9539812,52.19442954,47.74672054,310.8696163,259.1599884,1283,Yes,Browser issue
240.6723442,480.1525926,266.8674983,53.01304554,33.78739623,279.5975321,283.7832785,1477,Yes,Browser issue
277.1989953,449.5697499,265.4925935,54.8044889,35.2573152,277.2717229,352.8135689,1499,Yes,Browser issue
277.4104305,444.9879989,277.3229179,53.36178276,41.29884896,241.6523416,336.5388308,1549,Yes,Browser issue
240.9066981,437.7418641,260.4356834,56.60806918,34.61782181,340.0124344,286.8629942,1481,Yes,Browser issue
278.8301203,422.9808521,265.9856632,58.52170851,31.9182102,354.5874425,245.6110077,1310,Yes,Browser issue
259.4274788,429.6686325,256.0228632,52.44814671,44.98394113,340.8587968,358.3337219,1506,Yes,Browser issue
241.6922911,438.7859237,267.4607667,59.77371923,37.22269569,267.8288708,245.1902911,1293,Yes,Browser issue
274.238067,478.6737109,242.8715435,52.18967804,41.41400667,337.0204876,345.8747067,1491,Yes,Browser issue
254.2324276,434.6483673,243.9787024,57.72242927,36.92733158,260.134335,321.6826477,1257,Yes,Browser issue
268.5374677,452.568013,273.1391177,53.1397483,41.01204117,279.3426731,248.4959052,1491,Yes,Browser issue
272.7498781,422.1957603,257.0338386,52.87133541,40.92294554,281.4386978,312.4944475,1145,Yes,Browser issue
268.7840109,462.9737543,253.888465,50.07767636,35.11507578,271.0744003,244.638407,1621,Yes,Browser issue
260.7192805,459.7645341,265.5638785,50.77961031,38.64745724,350.6871077,290.6205156,1197,Yes,Browser issue
250.7270408,426.2702109,243.6397923,53.15915389,38.66590483,244.2004465,244.1742321,1321,Yes,Browser issue
260.7043877,422.3142748,278.9559248,53.92067877,32.92938492,316.0844614,345.9809584,1598,Yes,Browser issue
259.5839097,425.0843882,265.0322035,55.22057634,40.20569061,308.2424124,261.2441222,1452,Yes,Browser issue
244.7277719,479.0541118,255.7303386,51.14613488,45.27778527,342.2676814,248.6943092,1453,Yes,Browser issue
240.954924,483.8475139,255.8202626,50.65116126,38.90704202,261.0915995,273.8804601,1182,Yes,Browser issue
259.194878,430.0188457,260.6388851,51.80922103,37.16341641,351.1120439,355.6124348,1247,Yes,Browser issue
257.4772909,421.8975656,249.3951668,52.31829234,44.62909582,252.3747811,280.3885955,1305,Yes,Browser issue
268.6674387,423.8837076,264.8895081,59.64145622,33.00199398,319.8092661,339.3892477,1449,Yes,Browser issue
